name,smiles
CHEMBL59568,Cc1c(N2CCC(N)(CF)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12
CHEMBL15438,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
CHEMBL265532,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC4(CCNC4)C3)c(F)c21
CHEMBL14949,CC(N)C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
CHEMBL429215,CC1(CN)CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
CHEMBL301949,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(CN)cc3nc2-1
CHEMBL43544,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(-c2ccccc2)c1
CHEMBL62325,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CC(C)O)CC3)cc21
CHEMBL18798,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc([N+](=O)[O-])cc1
CHEMBL284494,CCOC(=O)C(CCc1ccccc1)OC(C)C(=O)N1CCCC1C(=O)O
CHEMBL286776,COC(=O)CCCC(=O)Nc1cccc(OCc2ccc3ccccc3c2)c1
CHEMBL47399,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(N)c(N3CCc4ccccc43)cc21
CHEMBL300097,O=C(O)CCNC(=O)c1cc2n(n1)CCCN(CCC1CCNCC1)C2=O
CHEMBL280380,CN(C)/C(=N/c1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1)NC#N
CHEMBL66633,CC(C)(C)OC(=O)CCn1c(Cn2nnc3ccccc32)nc2ccccc21
CHEMBL22950,CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)Oc1ccccc1
CHEMBL54366,O=C(CCS)Nc1ccc(-c2cccc(C(=O)O)c2)c(-c2ccccc2)c1
CHEMBL308064,CC1(C)CCC(C)(C)c2cc(C3CC(c4ccc(C(=O)O)cc4)=NO3)ccc21
CHEMBL52334,COC(=O)C1C(c2ccc(-c3cccc(C(C)=O)c3)cc2)CC2CCC1N2C
CHEMBL305910,CC1(C)CCC(C)(C)c2cc(C3=NOC(c4ccc(C(=O)O)cc4)C3)ccc21
CHEMBL50886,COC(=O)C1C(c2ccc(-c3ccccc3C(C)=O)cc2)CC2CCC1N2C
CHEMBL61335,COC(=O)C1C2CCC3CCC1N(C/C2=C\c1ccc(-c2ccco2)cc1)C3
CHEMBL50997,COC(=O)C1C(c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC2CCC1N2C
CHEMBL277606,CC1(C)C=C(C(=O)NCCCNC(=O)C2CC=CCC2C(=O)O)C(C)(C)N1
CHEMBL48597,O=C(O)CCC/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1
CHEMBL285975,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(Cl)cc1
CHEMBL49289,COC(=O)COc1ccc(CC(C)NCC(O)c2cccc(Cl)c2)cc1
CHEMBL17662,O=C1Nc2ccc(F)c(F)c2C(OCC=C(Cl)Cl)(C(F)(F)F)O1
CHEMBL7975,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3c(Br)c2O1
CHEMBL65326,O=C(O)CC1C(=O)N(Cc2ccc(Cl)c(Cl)c2)C(=O)c2ccccc21
CHEMBL64959,CCOC(=O)c1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F
CHEMBL65502,CC(=O)OCc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F
CHEMBL74350,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C/C1=N\O
CHEMBL18199,COC(=O)OC1CCn2c3c(c(COC(N)=O)c21)C(=O)C(OC)=C(C)C3=O
CHEMBL46558,CC1CNCCN1c1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
CHEMBL15707,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
CHEMBL47028,CN1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
CHEMBL15391,NCC1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
CHEMBL55047,CNC(=O)OCc1c2c(n(C)c1C(C)OC(C)=O)C(=O)C(C)=C(OC)C2=O
CHEMBL284543,Cc1oc(-c2ccccc2)nc1COc1ccc(CC2OC(=O)NC2=O)cc1
CHEMBL300947,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(CO)cc3nc2-1
CHEMBL277981,CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)c2ccccc2)C1=N
CHEMBL296062,CCNCC1CCC(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1
CHEMBL33322,COC(=O)CCCC(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1
CHEMBL34480,CCc1cc(/C=C/C(=O)O)ccc1NC(=O)c1cccc(NC2=NCCN2)c1
CHEMBL34225,CCOC(=O)CCC(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1
CHEMBL37613,Cc1cc(/C=C/C(=O)O)cc(C)c1NC(=O)c1cccc(NC2=NCCN2)c1
CHEMBL34672,COC(=O)CCC(=O)Nc1cc(OCc2ccc3ccccc3n2)ccc1C
CHEMBL33465,COC(=O)CCC(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1C
CHEMBL418048,Cc1cc(/C=C/C(=O)O)ccc1NC(=O)c1cccc(NC2=NCCCN2)c1
CHEMBL60142,CCOC(=O)c1c[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3
CHEMBL59269,COc1ccc(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1OC1CC2CCC1C2
CHEMBL33167,COC(=O)CCC(=O)N(C)c1cccc(OCc2ccc3ccccc3n2)c1
CHEMBL59567,O=C(O)c1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1
CHEMBL302753,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O
CHEMBL63611,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Oc2ccccc2)c1C
CHEMBL33401,COC(=O)CCC(=O)Nc1cccc(OCc2ccc3ccc(C)cc3n2)c1
CHEMBL43827,COC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC
CHEMBL37181,COC(=O)c1ccc2ccccc2c1CCCn1cnc2c1NC=NCC2O
CHEMBL59939,COC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3
CHEMBL38158,COc1ccc(CCc2ccc(C(=O)O)cc2)cc1Cc1cnc(N)nc1N
CHEMBL38239,O=C(Nc1ccc(C2CC2C(=O)O)cc1)c1cccc(NC2=NCCCN2)c1
CHEMBL69222,CCN(CC)OC(=O)Cn1c(Cn2nnc3ccccc32)nc2ccccc21
CHEMBL22218,CC(C)c1cccc(C(C)C)c1OS(=O)(=O)NC(=O)Oc1cccnc1
CHEMBL44352,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc3ccccc3c1)CS2
CHEMBL62237,CC(=O)[O-].Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(OC(C)C)cc12
CHEMBL290988,CCCCC1=NC(C)(C)C(=O)N1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL419452,CCSC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)CC2S1
CHEMBL73422,CN(C)CCSc1nc2ccccc2cc1C(C)(C)C.O=C(O)C(=O)O
CHEMBL420930,Cc1c(C(C)C)c(SCCN(C)C)nc2ccccc12.O=C(O)C(=O)O
CHEMBL73166,CCC(C)c1cc2ccccc2nc1SCCN(C)C.O=C(O)C(=O)O
CHEMBL36197,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(-c4ccccc4)ccc3o2)c1
CHEMBL47611,O=C(O)CCn1ccc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21
CHEMBL34664,O=C(O)Cn1c2ccccc2c(=O)n1Cc1ccc(Br)cc1F
CHEMBL285245,O=C(O)Cn1c(=O)c2ccccc2n1Cc1ccc(Br)cc1F
CHEMBL289788,O=C(O)c1cc(Br)cc(CCn2cnc3c2NC=NCC3O)c1
CHEMBL304136,CC(=O)Nc1ccn(C2CSC(COC(=O)P(=O)(O)O)O2)c(=O)n1
CHEMBL76929,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O
CHEMBL418907,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL29572,NCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCO1
CHEMBL276102,CC1CN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
CHEMBL43322,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
CHEMBL288708,Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+]
CHEMBL54787,CNC(=O)OCc1c2c(n(C)c1COC(=O)NC)C(=O)C(C)=C(OC)C2=O
CHEMBL274283,CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)c2ccccc2)C1=O
CHEMBL77093,CCOC(=O)c1cccnc1SNC(=O)Nc1nc(OC)cc(OC)n1
CHEMBL288507,CCOC(=O)CCN1C(=O)c2ccccc2C(CC(=O)c2ccccc2)C1=O
MERAFLOXACIN,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1
CHEMBL27029,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(CF)C3)cc21
CHEMBL33734,COC(=O)CCC(=O)N(O)c1cccc(OCc2ccc3ccccc3c2)c1
CHEMBL284706,COC(=O)CCC(=O)N(O)c1cccc(COc2ccc3ccccc3c2)c1
CHEMBL300633,CC(C)(C)OC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL268028,COC(=O)Nc1nc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2[nH]1
CHEMBL20161,Cc1cc(C)c2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL64222,CC1(C)CCC(C)(C)c2cc(C3CCCc4oc(/C=C/C(=O)O)nc43)ccc21
CHEMBL303430,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(CC)C(C)C(=O)O)cc1
CHEMBL15875,CC1(C)C=C(C(=O)NCCCNC(=O)C2CCCCC2C(=O)O)C(C)(C)N1
CHEMBL34012,NS(=O)(=O)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)c(Cl)c1
CHEMBL15461,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CCN1
CHEMBL16159,Cc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL279842,Cc1c(F)c(N2CCC(N)C2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
LICOFELONE,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1
CHEMBL56600,CC1(C)Cc2c(-c3ccc(Cl)cc3)c(-c3ccccc3)c(CC(=O)O)n2C1
CHEMBL56294,CC1(C)Cc2c(-c3ccccc3)c(-c3ccccc3Cl)c(CC(=O)O)n2C1
CHEMBL301693,CC1(C)Cc2c(-c3ccccc3)c(-c3cccc(Cl)c3)c(CC(=O)O)n2C1
CHEMBL9699,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)cc1Cl)CN2
CHEMBL67067,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1ccccc1Br
CHEMBL9517,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)c(Cl)c1)CN2
CHEMBL28792,NCC/N=C(\S)Nc1c(Cl)cccc1Cl.O=C(O)/C=C\C(=O)O
CHEMBL19100,CSc1cc2n(c1C(=O)c1ccc(Br)cc1)CCC2C(=O)O
CHEMBL301275,CC(C)OC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(Cl)c(Cl)c1
CHEMBL39151,Cc1c(-c2ccc(-c3cccnc3)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+]
CHEMBL39528,CC(=O)NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)C1
CHEMBL51296,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)c(O)cc3nc2-1
CHEMBL291140,O=C(COc1ccc(C(=O)Nc2ccc(F)cc2)cn1)OCc1ccccc1
CHEMBL49974,NS(=O)(=O)c1ccc(C(=O)NC(Cc2ccc(O)c(O)c2)C(=O)O)cc1
CHEMBL6256,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(NC)c3c2F)C1
CHEMBL15151,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CC(C)NC(C)C3)c(F)c21
CHEMBL290806,COc1ccc(OCc2ccc(C(=O)O)cc2)cc1Cc1cnc(N)nc1N
CHEMBL56319,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL50092,CCc1nc(CO)c(C(=O)O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL17119,CCOC(=O)N1C(c2ccccc2)=NN=C(c2ccccc2)N1C(=O)OCC
CHEMBL288647,COc1ccc(OCc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N
CHEMBL287012,COC(=O)CCC(=O)N(O)c1cccc(OCc2ccc3ccccc3n2)c1
CHEMBL12325,COC(=O)Nc1nc2cc(C(=O)N3CCN(c4ccccn4)CC3)ccc2[nH]1
CHEMBL49853,CCOC(=O)N1CCN(S(=O)(=O)c2ccc3nc(N)nc(N)c3c2)CC1
CHEMBL6714,O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1
CHEMBL52601,CCCc1nc(CO)c(CO)n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL301174,COC(=O)C1C(c2ccc(-c3cccc([N+](=O)[O-])c3)cc2)CC2CCC1N2C
CHEMBL50675,COC(=O)C1C(c2ccc(-c3ccccc3[N+](=O)[O-])cc2)CC2CCC1N2C
CHEMBL300511,COC(=O)C1C(c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)CC2CCC1N2C
CHEMBL37325,CCOC(=O)C(C)(CCCCn1cnc2c1NC=NCC2O)C(=O)OCC
CHEMBL66319,CCOC(=O)CCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2
CHEMBL55508,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccccc1
CHEMBL301299,CC(=O)O/C(=C1\C(=O)N(C(N)=O)c2cc(Cl)c(F)cc21)c1cccs1
CHEMBL41432,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL63315,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1cc([N+](=O)[O-])ccc1Cl
CHEMBL15530,Nc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL279156,Nc1c(F)c(N2CCC(N)C2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL9120,O=C(c1ccccc1I)c1ccc2n1CCC2C(=O)O
CHEMBL308456,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C(=O)O)oc12
CHEMBL65531,COC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Br
CHEMBL45074,O=C(O)Cc1cc(Cc2nc3c(F)c(F)cc(F)c3s2)cc(C(=O)O)c1
CHEMBL274337,CCN1CC(C(=O)O)C(=O)c2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O
CHEMBL277404,CN1CCN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
CHEMBL47209,CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
CHEMBL293053,O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n2c1oc1ccccc12
CHEMBL310245,COc1cc2oc(=O)cc(COC(=O)/C=C/c3ccc(N)cc3)c2cc1OC
CHEMBL15894,CCn1cc(C(=O)O)c(=O)c2c(O)c(F)c(N3CC(C)NC(C)C3)c(F)c21
CHEMBL6289,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(OC)c3c2F)C1
CHEMBL19194,CC1(CCCCC(=O)O)c2ccccc2-c2nc(O)c3nc(C(=O)O)cn3c21
CHEMBL283230,CC(C)(C)c1ccc(/C(=C\CC(N)C(=O)[O-])c2ccc(F)cc2F)cc1.[Na+]
CHEMBL418388,CCc1ccc(/C(=C\CC(N)C(=O)[O-])c2ccc(F)cc2F)cc1CC.[Na+]
CHEMBL283984,COc1ccc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2c1
CHEMBL19759,COc1ccc2c(=O)n(Cc3nc4ccccc4s3)nc(CC(=O)O)c2c1
CHEMBL28781,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2)CC1
CHEMBL29384,O=C(O)c1cn(Cc2ccccc2)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL19906,COc1ccc2c(CC(=O)O)nn(Cc3nc4ccccc4s3)c(=O)c2c1
CHEMBL19873,COc1ccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL19373,COc1cccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc12
CHEMBL283757,O=C(O)C(CCC(=O)N1c2ccccc2CC1C(=O)O)CCc1ccccc1
CHEMBL66206,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1
CHEMBL287005,O=C(O)C(=O)O.c1ccc(OCCNCC2COC3(CCCCC3)O2)cc1
CHEMBL31810,CC1=C(C(=O)O)N2C(=O)C(NC(=O)CCON=C3CCCCC3)C2SC1
CHEMBL21647,CC(C)(C)NC(=O)Nc1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1
CHEMBL54628,COC(=O)C1C(c2ccc(F)cc2)CC2CCC1N2CCCc1ccccc1
CHEMBL65492,O=C(O)c1ccc2c(c1)/C(=C\CCN1CCSCC1)c1ccccc1CO2
CHEMBL276396,CCOC(=O)/C(=C\c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1cccnc1
CHEMBL68059,CC(C)(C)OC(=O)N1CCN(c2c3c(nc4ccccc24)CCCCC3)CC1
CHEMBL431135,COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(n2cncn2)CCC1(C)C
CHEMBL22172,O=C(Nc1cc(-c2nc(-c3ccco3)no2)ccc1Cl)Oc1ccccc1
CHEMBL281339,O=C(Nc1ccc(-c2nc(-c3ccco3)no2)c(Cl)c1)Oc1ccccc1
CHEMBL42927,O=C(O)Cc1ncc2c(n1)-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
CHEMBL15623,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)NC(C)C3)c(Cl)c21
CHEMBL33619,CCC(=O)OC1=C(c2ccccc2)Sc2ccc(Cl)cc2-n2cccc21
CHEMBL283350,O=C(O)CCCO/N=C1\c2ccccc2-c2nc(O)c3nc(C(=O)O)cn3c21
CHEMBL282030,O=C(O)CCC(=O)NC1c2ccccc2-c2nc(O)c3nc(C(=O)O)cn3c21
CHEMBL417472,Cc1ccccc1C(=O)n1c(=O)c(F)cn(C(=O)OCc2ccccc2)c1=O
CHEMBL292010,CC1=C(NCc2ccco2)C(=O)c2c(COC(N)=O)c3n(c2C1=O)CC1NC31
CHEMBL290202,CCOC(=O)c1cnc(-c2cccc(OC)c2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL34644,COC(=O)c1cc(NC(=O)c2cccc(NC(=N)N)c2)ccc1/C=C/C(=O)O
CHEMBL16724,C=CCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CC=C)c1=O
CHEMBL297842,CCOC(=O)c1cnc(-c2ccc(OC)cc2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL49197,C=CCOC(=O)CNN1CC(NC(=O)/C(=N/OC)c2csc(N)n2)C1=O
CHEMBL16997,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)O)cc3)[nH]c2n(CCC)c1=O
CHEMBL291910,CC(=N)Nc1cccc(C(=O)NNC(=O)CC(CC(=O)O)c2ccccc2)c1
CHEMBL291369,O=C(O)/C=C\C(=O)O.c1ccc2c(COCCCc3c[nH]cn3)cccc2c1
CHEMBL305485,CCOC(=O)c1cc(NC2=CC3=NCCc4cn(C)c(c43)C2=O)cn1COC
CHEMBL44144,CCOC(=O)c1ccc(N2CCN(c3ccc(C(=O)OCC)cc3)CC2)cc1
CHEMBL15079,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCCCC1)c1ccccc1-2
CHEMBL52157,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(Cl)ccc3nc2-1
CHEMBL68131,CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1
LORATADINE,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
CHEMBL77833,CC(C)(Oc1ccc(NC(=O)Nc2cccc(Cl)c2Cl)cc1)C(=O)O
CHEMBL76198,CC(C)(Oc1ccc(NC(=O)Nc2ccc(Cl)cc2Cl)cc1)C(=O)O
CHEMBL77193,CC(C)(Oc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1)C(=O)O
CHEMBL303210,Cc1cc(=O)n(Cc2nc3cc(C(F)(F)F)ccc3s2)nc1CC(=O)O
CHEMBL16887,CCC(=O)c1c(O)n(O)c2cc(NC(=O)Nc3cccc(C(=O)O)c3)ccc12
CHEMBL449397,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
CHEMBL39632,CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OC)C1c1ccccc1C(F)(F)F
CHEMBL25531,CC(C)n1cc(C(=O)O)c(=O)c2c(F)c(F)c(N3CCN(C)CC3)c(F)c21
CHEMBL38719,CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OC)C1c1cccc(C(F)(F)F)c1
CHEMBL21136,O=C(O)Cc1nn(Cc2nc3cc(O)cc(O)c3s2)c(=O)c2ccccc12
CHEMBL276330,O=C(O)C(=O)CC(=O)c1ccc(-n2c(-c3ccccc3)cc3ccccc32)cc1
CHEMBL20365,Cc1ccc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2c1F
CHEMBL36461,CC(=O)NC(Cc1ccc(NC(=O)c2cccc(NC(=N)N)c2)cc1)C(=O)O
CHEMBL49782,Nc1ccccc1C(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1
CHEMBL58465,N=C(N)Nc1cccc(C(=O)NNC(=O)CC(CC(=O)O)c2ccccc2)c1
CHEMBL59009,O=C(O)CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3
CHEMBL282817,Cn1cc(C(=O)O)c(=O)c2c3cc(F)c(N4CCCC(C)(C)C4)cc3ncc21
CHEMBL42961,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(C2CCCCC2)c1
CHEMBL57560,O=C(O)c1ccc(CNc2ccc3c(COc4ccccc4)cccc3c2)cc1
CHEMBL71162,Cc1ccnc2c1nc(C1CC1)n2Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL56949,COC(=O)c1cccc(-c2ccc(NCc3c[nH]cn3)cc2-c2ccccc2)c1
CHEMBL281407,O=C(O)Cc1nn(CSc2nc3ccccc3s2)c(=O)c2ccccc12
CHEMBL70016,C/C=C/c1nc2c(C)ccnc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL71929,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12
CHEMBL58960,COC(=O)C1C2CC3CCC1N3C/C2=C\c1cc2ccccc2c2ccccc12
CHEMBL21437,CC(C)c1cccc(C(C)C)c1OS(=O)(=O)NC(=O)OC1CCCCC1
CHEMBL277145,CSc1cc2n(c1C(=O)c1ccc(C3CCCCC3)cc1)CCC2C(=O)O
CHEMBL73408,CCCCCCCCc1nsnc1C1=CCCN(C)C1.O=C(O)C(=O)O
CHEMBL59432,CC(/C=C/C=C(\C)C(=O)Nc1cc(C(C)(C)C)ccc1C(C)(C)C)=C\C(=O)O
CHEMBL296564,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(Cl)c2c1=O
CHEMBL430989,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ccc(Cl)cc1
CHEMBL62680,COc1ccc2c(c1)c(/C=C/CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL423473,O=C(CCc1ccc(I)cc1)OCCCc1c[nH]cn1
CHEMBL41594,C[S+](C)CC#CCOC(=O)Nc1cccc(Cl)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL41899,C[S+](C)CC#CCOC(=O)Nc1ccc(Cl)cc1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL18950,COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
CHEMBL19388,O=C(O)CC[n+]1ccc(/C=C/c2cccc3ccccc23)cc1.[Br-]
CHEMBL43550,CCOC(=O)c1cnc(-c2ccc(F)cc2)nc1N(C)N1C(=O)C=C(C)C1=O
CHEMBL38136,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCCCC3)c(F)cc2c1=O
CHEMBL58334,N=C(N)Nc1cccc(C(=O)NNC(=O)NC(CC(=O)O)c2ccccc2)c1
CHEMBL46509,CCOC(=O)c1cnc(Sc2ccccc2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL33621,CNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1
CHEMBL290366,CN(C(=O)C(CC(=O)NO)Cc1ccccc1)C(Cc1ccccc1)C(=O)O
CHEMBL308114,Cc1ccc2c3oc(C(=O)N4CCOCC4)cc3n(C(=O)OCC(C)C)c2c1
CHEMBL72942,CCCCOC(=O)n1c2cc(C)ccc2c2oc(C(=O)N3CCOCC3)cc21
CHEMBL416897,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCOCC1)c1ccccc1-2
CHEMBL21554,CCCn1c(=O)c2c(nc(-c3ccc(C(=O)OC)cc3)n2C)n(CCC)c1=O
CHEMBL9411,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(OC)cc1)CN2
CHEMBL416454,CC(=O)NC1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1
CHEMBL63470,COc1ccc(C2(C#N)CCN(C3(C(=O)O)CC3)CC2)cc1OC1CCCC1
CHEMBL7632,CCCCc1nc2ccccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
